Id,Category
uttr-8e2777ff221d47b89eb0bd81a6cbcc3a.pt,id06732
uttr-fa0ce02c353841939997179601c7f171.pt,id07103
uttr-09daab24811c4ae5bcd891bac67e966b.pt,id02546
uttr-24a6f43c6db24fdb857d6d059fc3c2f8.pt,id06234
uttr-e930c7e36d3b423eb83914c2a3bf394c.pt,id05000
uttr-ff61ec4c0050441ab574864baf3909cf.pt,id08909
uttr-c9ef4680b7fd4603a4f70ddab0273b39.pt,id04897
uttr-00d0a78f7a5249bbb3ad29de21bcb842.pt,id02795
uttr-501931bed6a04366927ad1cbc15c3516.pt,id01105
uttr-c30b1eac003f4dd1ad63c702a5ef1c69.pt,id00778
uttr-422871b1ba534ee99ad22bafc09d7316.pt,id02448
uttr-8d7dbf157b6f4799991a16f1a424fe61.pt,id02231
uttr-752e214504744b258f3b7df393b422f2.pt,id05284
uttr-cd71a678a73044aea9ef76c2d4564470.pt,id05000
uttr-167fc5e46e8c47059ddbc71128d1e6b4.pt,id07678
uttr-98558294300d4301863ddd45e0f689db.pt,id07474
uttr-36d82cf842854922971cbb5b00b0a9e9.pt,id08971
uttr-3bae52cc3d8d4b7bbd15087811295da9.pt,id04159
uttr-2ea808bae2fe48bb9e522a21e634c5a2.pt,id02808
uttr-76e5a5ec236f4064a038a4b3d12b1930.pt,id01686
uttr-45b33813dc6a4e13a69720f8542ca57e.pt,id07528
uttr-9626b0486e444b8cb93004cb992c3d30.pt,id00388
uttr-778e81732c54431ead00461b35884966.pt,id09119
uttr-421d53247f3c4b19a5a3c7f1202460a9.pt,id07533
uttr-becb6624fb9b4c2dbfe3129cccc8f7ca.pt,id07526
uttr-d17ac10ec9bf42fb925bf24130e2a987.pt,id01874
uttr-89cd43462ed24c26b5ab66b09c7db9d8.pt,id07254
uttr-4d141fa840504cb1a94fa0ab08af14f8.pt,id06068
uttr-a412eb359a764d7687a0935dd26f953a.pt,id02469
uttr-b2c3b3a820ab43689dcefe2e4531a1e2.pt,id00982
uttr-9ba1574bcdc84e7d99c6825f6ca96e06.pt,id01561
uttr-f77b392e9bc54ce5976a7172d443c362.pt,id01503
uttr-20637a78d5534c03b2e43c67f2aeccc0.pt,id09039
uttr-3cfb1d2d45fb4ac396ce3b13602453af.pt,id03715
uttr-34df2b08578f4c8e89bb5a85804037f5.pt,id05779
uttr-14fb5eabf349463c9d6f4a02de43de9c.pt,id05211
uttr-9ef7d79e80104e058a0a361f8d7f973f.pt,id02104
uttr-29ab4fd959c34040ac861a5b5cfabd35.pt,id05032
uttr-f3c71ef9938943809ba34e699e6bcea2.pt,id01866
uttr-4ff4383d6ff34272b1d551284f5456da.pt,id01578
uttr-5181fa73e3e74a4f9c89c6b97918e862.pt,id01234
uttr-f9bb9b7158fd48b5b12bd44e9fec1d7d.pt,id02038
uttr-36f97fba588a4af0ac82e6a306c96328.pt,id05668
uttr-abfb89c2ed494a1b83582704b5f4f492.pt,id06332
uttr-a6cef868a4154721b55c29e7b5766279.pt,id05508
uttr-1e9d1b4499764e28b5ed11e9651693af.pt,id07474
uttr-b281cb6880f1468c83032e288df5e49d.pt,id01234
uttr-4e7423e36eff4b6aba602e4197de2315.pt,id05449
uttr-92df61ff5ce141d49c70bbe570e94a15.pt,id07107
uttr-0b5b1f66d6ee4c4c980e120f9bff25fc.pt,id06097
uttr-554b810e79c449f7a4cdc1a36201a5a0.pt,id03402
uttr-85ba878c26ed4a28b8564cc5ec10c958.pt,id02212
uttr-146772e99da24be28d7ab8e1233ef967.pt,id07361
uttr-ec97ec93a3dc494e803df8cac82c89b9.pt,id04082
uttr-84a343545c00443d8ad5c86c79ee21ec.pt,id06128
uttr-d6350601407940d79b9b6754296b2e02.pt,id01234
uttr-e7eaa361354a48f2b0047d9e56ba456c.pt,id00766
uttr-2e21162648504746b49d8ede0acabfe9.pt,id07103
uttr-7a1cc48f0e6446bca80e28b05b106a00.pt,id02702
uttr-9576eeb2646843b39d6377009e5a881e.pt,id06172
uttr-b545536a51544bfba9706e5fe620a2e0.pt,id01878
uttr-e0d81573b09348ac84e9e7420f84c366.pt,id05487
uttr-4c5c7a53d53b4e47bd643a9e5fd9c0dc.pt,id01503
uttr-1c8f3b99fec7424fad07d5e7bfa3b03e.pt,id02426
uttr-0bbbb3585ae04be285620c6f810fbbc2.pt,id01571
uttr-7e4ff0b8734445a498a2b9c3336cdc8a.pt,id05743
uttr-5acde75d2664464cbcf85b8abc50c285.pt,id02288
uttr-aaf8aa73cfd0484f9eeaa50ca493785e.pt,id02024
uttr-379db0f3175740e4bdf318705379c403.pt,id08365
uttr-54d353b01a24402ca0c4dccfba8316eb.pt,id04246
uttr-a4492a5270a34de6bd7220c1f043a069.pt,id01920
uttr-20630d53f32a4e99a173281b1cbe892f.pt,id01785
uttr-314f3b9f395c4f6a85b4f6d1fd597d74.pt,id05743
uttr-78bffaaef2d24b08b467c32062c440c8.pt,id00416
uttr-c6542934c38c4ed7a4e37cdf81ba8923.pt,id07338
uttr-18ffbe60daa443c488fb8cedacd360ec.pt,id03373
uttr-4b7092887f77402195bde7e85855ae0d.pt,id07109
uttr-deea437a89774841b3aca1b33bd683ed.pt,id08646
uttr-59ecc47dad1f45818ce8c3cbbd24fa1d.pt,id07493
uttr-fcd90223b1bd4efa8e997ed932f8c0f5.pt,id00805
uttr-6348632de73244cab4dcce848adb354d.pt,id02134
uttr-9f04b6e1b4234545ac1d7862a211c241.pt,id03974
uttr-52a37a80006a4a19b745865d765451e6.pt,id04940
uttr-a3a14b4576ad48b9b5cf98ab092ff778.pt,id06301
uttr-a532d894a6824adaab39b89c0dc51654.pt,id05743
uttr-249d49b9a5244abda9f6842080ac21fc.pt,id05508
uttr-43e3440707d74ff8a5da8de21088e409.pt,id04956
uttr-025cdc1b11e74e5585fbd915c1f23485.pt,id02084
uttr-34f32b6ae0024ccd966d02c8983761b8.pt,id05082
uttr-86836a097a1f40d89991e6e8215e882a.pt,id05106
uttr-0c5be3b24eb444fa9a9df66e7243b77a.pt,id06106
uttr-1813f2eb92084a669d96c7344974aee9.pt,id02562
uttr-6fd1026aca0641718c51ac6600f0228d.pt,id06350
uttr-46c7562ef5804695ac72cdeb7bebdb73.pt,id07533
uttr-a6b223ef4dd846fdba9bd380f201329e.pt,id03900
uttr-16cfbd2ff5514ee2bbf542a0b7ee9a0b.pt,id00206
uttr-069276905d0342f19bf176eacc1a1acc.pt,id00934
uttr-4b9ff7cabd5f4755852d60fb21995178.pt,id05870
uttr-e70ea996a0174902b9cacb02471db4a1.pt,id09234
uttr-7a48f880249b4fc1878ce62b01f69f76.pt,id03689
uttr-c62f30f42d0a4d55a07d15b7d64b17ac.pt,id08281
uttr-de702d87adec4ec3922aa369e3b23a05.pt,id03412
uttr-c16ddb68614542a1b18d8474231670aa.pt,id07492
uttr-b2500e76a5bc420eb03d665289452907.pt,id05106
uttr-28f713031f624b2780cf6e8c2e3fdb50.pt,id05627
uttr-e2f8b0b35a244b4a99f6779873102709.pt,id09154
uttr-a21cad376f48463cb89c82606a66fed5.pt,id03746
uttr-2613f7830105418db1b3490d3d07ad86.pt,id03279
uttr-2937b62a27854a74bcfa1176c2812ec4.pt,id07717
uttr-184769a3c6834daf9f7f9eca22d66246.pt,id06408
uttr-55eee188618a4defa0791ed2a0f61d41.pt,id04665
uttr-49d5a712f3064306a9c65b311c78ede1.pt,id04745
uttr-18b7acccfa0e426bad9dcdae3e9f1f60.pt,id02475
uttr-5de337bbb56348ee9d65cfe2634ab484.pt,id05468
uttr-825c1998919b451888c92acb4c184b50.pt,id08581
uttr-e19c94c4f0664c6196ec39bb5522d1c4.pt,id00099
uttr-dfa148bf04124219b4f628c6e8b0ec00.pt,id02288
uttr-f7b698252beb41ce9566626e6311cc3d.pt,id08365
uttr-fadc986307c14497a88c2ae4f9e8c56f.pt,id07910
uttr-53bd03b280a3456f875973b27098bf0c.pt,id02944
uttr-88492e76126d4fd9b72aaf3ff139c3d2.pt,id03970
uttr-2043f016c9544fe4981ca67a718c3e41.pt,id04940
uttr-7925a6b8e91f4da4a53b2d5f2039470a.pt,id07107
uttr-56d74573fe094d8fa75823c32123459c.pt,id07972
uttr-bc0dfd4e78474f73b6733578219364e1.pt,id02702
uttr-911f9e17ee824473a22655e4026947b8.pt,id07496
uttr-d5a6f667f1f64bd4a4d6f8b902aec2fe.pt,id03749
uttr-7655924090a8402695022f428f980e28.pt,id03782
uttr-05a5d7f69b654ed0820b054bc79ac02a.pt,id02838
uttr-b70015d0b2eb4cc7ad350210e26efd48.pt,id00865
uttr-501f2cc0a13b4bdd9caeb9c82629d473.pt,id01920
uttr-3cd4f425bc304d5895fbdb417cab4ca4.pt,id00818
uttr-212c05e591924fc4adb00d3971856606.pt,id01535
uttr-2802a577dcf744e4aff98f0d3d0ad344.pt,id03873
uttr-8fc9a3185f2e47a8a2fd779416ea677d.pt,id06277
uttr-758e176fe1be464e91ea4c8ae52e0f35.pt,id08806
uttr-ec3b7afed31e452198ce9580fc7d8029.pt,id05522
uttr-98f434bba85e4b7dacc68f698d54eba8.pt,id03017
uttr-de33950e4e534dcaa1e4bc3c7f313b53.pt,id04215
uttr-fec2518d2c0e4eb1bb6c26354b927dbd.pt,id02114
uttr-9e1c2d882b1541bd87bc00e43b4f400e.pt,id06422
uttr-e8d9d587b39c46408531bac70315b0d0.pt,id01471
uttr-b555d5d06b594c0f9189aa802b114965.pt,id02566
uttr-56eb08822ae34b1dbdcc13ffbc810b97.pt,id04048
uttr-e44fa61e38ed4459bb54933468b2a938.pt,id00934
uttr-c11e40ec35a340ff83d6c8f84d4197c3.pt,id00508
uttr-ceacfb0344c84cafab9534602ba4e7c8.pt,id01946
uttr-4c6e31513c5f4b5e92b844f25f2efa56.pt,id06128
uttr-5216fc9a43da49c190ada82cb36a30a9.pt,id00557
uttr-0d3b678c9ed14c2aa6125c4ce4e19490.pt,id01251
uttr-93fca8d7f8f044428778420267621c52.pt,id07910
uttr-8b87bcace98747eeb1a10d23df0cfcf4.pt,id04687
uttr-183fa82c1cff4a3c9c8e87680d081705.pt,id01001
uttr-5df9018a1d0143569b6f907d3e4db163.pt,id06255
uttr-71dac951865248eaac91518aead248ee.pt,id07977
uttr-af22b61ed3c5441e9691fc1362e594e9.pt,id07643
uttr-a34f5795b72f4d26971b02a7a4810eb8.pt,id07218
uttr-3736e3eb9a37464dbbec2c46be551c22.pt,id08020
uttr-390118e9d4d64c27a4ecf38bdd3d68db.pt,id03970
uttr-113141084ca7467e9f974316ff5066b6.pt,id00407
uttr-6588314ca6f946f7994a9b2461e9f028.pt,id08642
uttr-af49e6d63e9f446aab6102e1225730cd.pt,id04935
uttr-15900b6f39f942ba859acdc7874deaa2.pt,id01036
uttr-3cfb7ce1ed2d4b7995c20a7e0ce8be38.pt,id08305
uttr-eb06ce9637134204b0c8fd3d6c8a9560.pt,id01657
uttr-298dbfebbe6b417b847d2c10cddb47e0.pt,id05779
uttr-477d3dc3ee014b0893a8401799d0ee80.pt,id02780
uttr-bd1ba1caf2b141c9ac85aba26205e497.pt,id01657
uttr-ce0ee7ac4ae34d65a4f08a9642313bb7.pt,id00508
uttr-a21a7a05ef2b41199db1380a6324fd4a.pt,id01359
uttr-f15bd871eb9945db8e4369ff1a4c8cd5.pt,id04946
uttr-08de4369e8374c64aff65fb00068dbd0.pt,id06940
uttr-6571410efa5042cbb4808962f67ba663.pt,id08015
uttr-a52ea906b7094991b9f70dcad23c982d.pt,id03363
uttr-0c04e9522cf94df89452a826eb0fbdd8.pt,id05194
uttr-8f1178442c444e4794ceab135e37a0cd.pt,id01695
uttr-e0020745af2e4dc2b5fac76c4c44a027.pt,id05762
uttr-b76cf21199134664b16fc720b5ac5edf.pt,id07103
uttr-07cfc942c9c4429787546a0e517e1158.pt,id06255
uttr-1d552eaefeb14984b0474930fbb1c956.pt,id04981
uttr-2d8db12b6402414fad99fccb2205d6e5.pt,id08511
uttr-1af4548c73a14e709e6be89a2a2363d7.pt,id07910
uttr-2a117cc3a67647b3bc45081f5291abec.pt,id05520
uttr-36814784b6a44fde9bc7520b8c2f0390.pt,id01258
uttr-66b269a6633d43c6b826e5e3c70593ee.pt,id05509
uttr-6ba3dbe5064e40a3b6463f36100d291d.pt,id05905
uttr-ac46e9d0e204419997b4a6d8b28275b6.pt,id02175
uttr-7c31c5888cc9439e863af5c2328aef94.pt,id05660
uttr-ecc375e17d864b8a8801731b59edacf1.pt,id01920
uttr-248cbbc3681044c6b1893d79e73822f6.pt,id03729
uttr-edeceda3597c4d478d197dbaf39b5b3d.pt,id05624
uttr-e6a417a9e4a34d39aab2829ddb477f2b.pt,id07493
uttr-2e1a78069cb34ee6916089637176af9e.pt,id06893
uttr-50f964e89e664b2cbcc0716bf8adf382.pt,id04528
uttr-7fd52137787b46ddbbd8a50ad4e20577.pt,id00982
uttr-b356a047736f4e23a07304d9ab2f1678.pt,id08605
uttr-9516b0bccd054f2a9406dd127d4bdb1a.pt,id03749
uttr-ae8203a1faa94863baa2c1836a385191.pt,id03245
uttr-f6780337b4724961b3a873160947baee.pt,id01530
uttr-9b9d0d308ff046b69526e0527b34f16f.pt,id03279
uttr-32b89be5d30d4170a0ed1c40f0b5e0b2.pt,id00701
uttr-7d8af93776c743de844a18c128d23041.pt,id02295
uttr-9a8e8fa0e89b40948b1dff903562efce.pt,id01866
uttr-49cc5f8b4ed74e1490fa3b8097216a9d.pt,id04981
uttr-40641ac3a5834ef393f799105ee6df88.pt,id04751
uttr-9d293039aa564fc084304893caa182a9.pt,id00356
uttr-0d1a365064c44ef09fe57917c14dc57d.pt,id06609
uttr-b464ba9bf1c94f8fa3058ce7e01399b2.pt,id06893
uttr-89040bebd9144aff9b0112794da8eb80.pt,id02295
uttr-e2b5c4dc5d9b48ff844eb6393b83f37a.pt,id07876
uttr-13ced42b44be4a6bb8ad94a827737807.pt,id05895
uttr-13157da88775443ba1472293e22962e7.pt,id06909
uttr-739133655e9546309dc8551c4e404158.pt,id03221
uttr-0b2956366d9640d8b8983eb291486cff.pt,id03422
uttr-caea6bff14034ed38985feaff32f7e74.pt,id05509
uttr-302f9bacc8b34617a1df39289d122858.pt,id04531
uttr-34c859922a9d42faa60c3a85554de13e.pt,id05996
uttr-91156028e6a54858811e8e7b2f14447f.pt,id02963
uttr-271a425b8281463fbcfd3b5803cc8135.pt,id01026
uttr-3f827b3b14f74b5bb55974b52f93419a.pt,id02212
uttr-2a6f22570ada463a9c7b8068bfe813b4.pt,id04898
uttr-ecbc7abb57b64c0a80d668cda3b7a472.pt,id00969
uttr-cce10a21cc034dc2997d60aa6041b667.pt,id02212
uttr-d5f9a03a7c80455eb312f13f2728f5da.pt,id01830
uttr-376f835573044c449efa553539111774.pt,id00669
uttr-e92566d5f5b04352a43c8fa45021eb5a.pt,id03876
uttr-6f4e49dc42624357a0bc78db91ac8a9c.pt,id07367
uttr-a7c3d3fe3c1c466fab5dcb021422a572.pt,id06270
uttr-3f408c1f7e5440c59ff5b24f74924395.pt,id03618
uttr-4290b646e01949549809f03f1fb56286.pt,id02731
uttr-f28f127d8b2a4c53b8fcf843165798ff.pt,id01728
uttr-aff68da785a34958be11f6f4ae71f4f1.pt,id05623
uttr-46f445df51a542a0825ccf91ee5dfc17.pt,id08402
uttr-f01e4ae210e14bbfafe34578ec181ade.pt,id00475
uttr-0cdb399a2e0a4b71a545b916d16e352c.pt,id06019
uttr-48dd39da4df4409ca72771e0c794ec8f.pt,id03924
uttr-801629e5a02b4cc094dc2323f22c7f8e.pt,id07395
uttr-537eae82a87d4952a564a1140000ab81.pt,id04745
uttr-f23704540e804adaa77d48f927d4f3ad.pt,id06301
uttr-e1f9142ad05f47d29691084eb161dde9.pt,id06234
uttr-0d04e870996b4ad69cccd6981de29b61.pt,id01488
uttr-334d6e68d19b4c7db38e3868dcec78a4.pt,id06674
uttr-742df5d6e2694318bad2cfdae2a19384.pt,id04082
uttr-e66d5c59fceb4b5d95d02b3a215a3c86.pt,id07783
uttr-7b87a5d95e834cbf8b83d8ee6449c80b.pt,id01637
uttr-42731bd3a0604de998f20022c9d5da6d.pt,id08074
uttr-dea8864a0acb491f9c41288567f40463.pt,id08581
uttr-e4786e5a711d4d70a8fb24dc008df223.pt,id03245
uttr-6ff6aaa29c6e424da0929cffe13406a2.pt,id04243
uttr-9a98a92970f6403982c449b4060ed41b.pt,id06128
uttr-08e8188494e6487a99bb809bee3ac0ee.pt,id03211
uttr-b004bb6802b24756a93341cd1dbd6204.pt,id01624
uttr-82ac2e4c08ac45fb92c92eee090b82be.pt,id01451
uttr-8a42d959314b4070ab63fa0e29665204.pt,id04503
uttr-9f94c875cdb54d39b9c96dd96a2f3ea2.pt,id07580
uttr-f4d3a1300708474e91cb9e8ce0345b74.pt,id00778
uttr-a7a21f3a722a4b958d7d35b4fbfc9703.pt,id03188
uttr-d7d56f2f51354c51b5f90b57ea558f7e.pt,id07717
uttr-1dcb9cf7f4e24f849bfca11deee1b84f.pt,id01502
uttr-4e016062e2f94d27900fcda671388778.pt,id06332
uttr-a73c2ed0cdc04e7a937227a88247bf0b.pt,id01371
uttr-afa90be06a234813ae9ce048ed7f348d.pt,id04159
uttr-edb89c3503a44f56ba661e3eef9bc288.pt,id07198
uttr-56fc5e4d495a45a28bb109da9e1ca4ed.pt,id01657
uttr-927668434e754f35b600a632b865d9e1.pt,id02368
uttr-e99eb9e6950e4f628ed4be915e6e4d4c.pt,id00969
uttr-36f450443c254b7b9daf49c42ef7638f.pt,id02473
uttr-d139bf140ab94d689821dfde4701bdd1.pt,id00571
uttr-42097f8a27d84868b1a1628ee7828c04.pt,id06810
uttr-36bc39b4fbd24b16a0e5550a9ae0ef3b.pt,id04436
uttr-d52a686a928347878c7dc4cae3fd8154.pt,id02838
uttr-9420365b9999445399313f9ea77924b1.pt,id02570
uttr-493414f48e0343ecb64062a21c9b4fb4.pt,id06097
uttr-e44273f6ed5041a0b4ea9eafa09efc45.pt,id03017
uttr-63ffbcce8db94a999d4ad731b13c0eb9.pt,id01535
uttr-b51469f7be934416a025f006c69328ea.pt,id00388
uttr-e203a935b6dc44cb87534bde0df61f55.pt,id00464
uttr-ec8ca243255846858d97166fdae39ef3.pt,id06332
uttr-de8e8c6067d248a09bb2358e5170e274.pt,id09243
uttr-b70ed57a2a244273b3df4cda114f3ec8.pt,id09243
uttr-02bc2d373d5e4f1cacf57c95708f8147.pt,id03900
uttr-dca6fb737e0d4f9297a52f558e9c5053.pt,id06860
uttr-7fda1df10184448589e3e0e71e7a92a2.pt,id05649
uttr-79d21d782e47477fa696ff63b100216e.pt,id00841
uttr-a7c5b5b807bf4f3f9d8aa7224a0df391.pt,id03729
uttr-c6a1eae823c44dd6bed4f0478024f2b5.pt,id04847
uttr-79fbab8d1fdd48b294b55110354f07d1.pt,id04703
uttr-177af33268ae44e583868fc35930e79e.pt,id05388
uttr-00f7041953014721b65c1733259b6aa8.pt,id00167
uttr-a9415007fdcd4582921a42b996481ebd.pt,id07189
uttr-91ed54aa7a424d91872e38309b2b097e.pt,id00365
uttr-891d22c75a754534983a2d9980004363.pt,id05303
uttr-3b413f621451429ab81331ea37a03663.pt,id00058
uttr-31c825d5cbb0452e92998c3a3e442b2f.pt,id03936
uttr-46ca9d8e1d3f45d2afd5b5d2060de359.pt,id09125
uttr-1c60547dd89448c1a65c10af568dffb3.pt,id05945
uttr-fffda9ef179c4f8fb0e6e30bcfba1274.pt,id01624
uttr-475291827d9e48918ae9abfb4a050884.pt,id05623
uttr-69c0a7427d2a4652b09b0a0824114487.pt,id01084
uttr-de9a7f54dbab48c086a03e8dd670682d.pt,id03993
uttr-9cd57a2240e6465f8c3d86225ee2f10c.pt,id03744
uttr-c057fcd2b4494f7d8a328e162533cee3.pt,id02583
uttr-3694daaa2af744a5a8af3690675909b3.pt,id02562
uttr-06631977edd649bd83ab8aee9f511698.pt,id07561
uttr-8ee0fe75ee2d46d992879fbf4d18fedb.pt,id05044
uttr-4dde17ac46ca464ebfb34e2dd38212ca.pt,id01185
uttr-3341fa50bfcf477c8b63bd93b91b7e50.pt,id05423
uttr-e7e7129146664d4c86bfdace11a9f910.pt,id09047
uttr-5db21028b7d3416c9cb5bfc4b28e2f5e.pt,id05779
uttr-1c125b9daeb64029b2a42bd1c68ac9c6.pt,id04077
uttr-1eb0fc54379a4b9ebbc668e9e7fa7ee6.pt,id06146
uttr-afd0d0ec0d8643beb8964f2698e7f11d.pt,id04686
uttr-145a51a048f94fc58ace681f6df23058.pt,id02432
uttr-c749971c208247c091f1d3b5dbae7c69.pt,id02134
uttr-2b9353b6e8a74cf090ae848f2e553c93.pt,id03924
uttr-e59e3bfc38e1448db7c45af6eb318bf2.pt,id00526
uttr-465f7bbe445248748d087f17afb0f4d7.pt,id03858
uttr-58bff5bd575e4777a18136c6dedf756c.pt,id08327
uttr-fd3c98fa4cd54334ae7e441d6794523f.pt,id08642
uttr-fcb44f2033d44d959870d46a968d694a.pt,id08327
uttr-f2c6af398c6d41d69b6fd037f1bf82bf.pt,id08094
uttr-7c3e5951360049ebb5fe483c784ae0c6.pt,id02097
uttr-de617742e97145e792b0643022988b63.pt,id01748
uttr-efeaf7a053c4408b93598ebd3e04a934.pt,id02303
uttr-5df22c2da39543a0ac4c9e7d29f633a1.pt,id07910
uttr-c6ea5d8dc2f246029ff707d45480cdf3.pt,id03936
uttr-f5f631f19c16406b8413da5b960c61e8.pt,id07470
uttr-8033786259d1400e833b34e903fd45c9.pt,id03744
uttr-4b15c9766c294fb3bf88266e2b2a3cbc.pt,id01976
uttr-773078514a3a44ffa875462785066f63.pt,id06408
uttr-3137b324cf4a4b7ea46d9cee1a090b00.pt,id05574
uttr-3c2ece6e7c484a32b9dbf92b2a8c5da2.pt,id08850
uttr-151c9a20232c4a3a8c61cab5de288add.pt,id05564
uttr-03f2ee1d30604a6daf0b4eb9625b3762.pt,id00371
uttr-637e2aed08834344b2607d12842cb558.pt,id00560
uttr-9fa7fbe7e9bf4bacb2d682571624e8fa.pt,id08483
uttr-a33a6e913c8d44f6a52a2851b207026e.pt,id03938
uttr-694b5e45ba13474abdd3efc0a4d0b832.pt,id08186
uttr-381a301c1f3c4bed9c92a697d6325ead.pt,id01238
uttr-1ec577874040421cad78059159e12ef2.pt,id08483
uttr-b9d143ffc86d4d249102eb39f572c9f9.pt,id05522
uttr-3c64d44ec0df4bcabbb0a46ff531ea8a.pt,id04353
uttr-cf70156ab48a4d958ee097791ebcac06.pt,id00251
uttr-4419b89d68734dedb476f06de8da51da.pt,id05607
uttr-847683a1dd1c430593687036cf3e9d15.pt,id07987
uttr-abeca3d40b33473a86d68b880cce1565.pt,id04886
uttr-0ff07804cb374a0f9ab0f217fd6bb08d.pt,id01258
uttr-17c36a47fcba4ad9bc393d8739135abb.pt,id00036
uttr-50c76dacf9844467894e3824f461ccac.pt,id05607
uttr-6c9dd28ac57d450786ae6c80094cb490.pt,id04686
uttr-88a38300dabd4c238c5821084f810f4c.pt,id02426
uttr-909d22d0e6934390b5516580f30bb34b.pt,id04239
uttr-7e40acb9703543a7a4438a39b1a2540f.pt,id02904
uttr-723409cee497422ea8752f78cc538ccc.pt,id05197
uttr-ddbf2af0413e4c70864ad643e9950110.pt,id00475
uttr-47229431308b4a9a959cab135624966c.pt,id04567
uttr-cd3c4f19f9a74bb6b92ad929f75ebd3c.pt,id02024
uttr-5715fc3018ee48bcbe53bf00347a8983.pt,id06462
uttr-632a5971c1f74783a13aaf67ba8596f7.pt,id04527
uttr-873c3eca72e0493583b9f45403e2d9be.pt,id07683
uttr-2c34970de3b44e0fbfbef181cf00fa30.pt,id08642
uttr-36c27a9ddb564654ab605c163aa5846f.pt,id07511
uttr-4561474267684000a4a9a22f7f15d5e5.pt,id03860
uttr-c4c219d7eb8c4204b10aa551179bf8b6.pt,id05405
uttr-6062eaa3b2814b7898363a22f465b5b0.pt,id03373
uttr-d5db11b82c9d49bf8f5c74367b093622.pt,id06397
uttr-96cfc0a9f39448758f3e47fe2f67b086.pt,id04567
uttr-ab5c501dec864fc9896e770e862ffeb2.pt,id07218
uttr-c4c60b45feac4d108dfae87a565f9f40.pt,id07338
uttr-5fedfa21fb4a4ad6aa523c15aaa045be.pt,id04895
uttr-b017d20a7b3e4b78b4f05388e77908a7.pt,id01109
uttr-d2f7e9087f8c462dbdff33e90a869f35.pt,id02210
uttr-1be267e741b74ad9ad0944237e3097a4.pt,id00649
uttr-cebf4142c1df4ea58fd9486fb9c63f64.pt,id06311
uttr-9e75a8409ef84232896f1df739d4aa02.pt,id05522
uttr-862754a7acbf441cb23c7011295f9ec1.pt,id08806
uttr-9f892aafd3394832bcd40e72823a39fb.pt,id03057
uttr-59cd4fb2672342b4bb80ae313de4e082.pt,id03211
uttr-7d264099c02449cdb4a8a0718a77d478.pt,id00701
uttr-023d0f0f827e4316aec868486cbf5ea4.pt,id00557
uttr-432d5db1b4d547af820589895a52abd6.pt,id03449
uttr-b19405e12fe2424cb58524e37c725437.pt,id00714
uttr-0bd6f35ddf534525ae01069eeca503fd.pt,id08567
uttr-206e6bb9860c4ffc8648aa1d1d8ee7c7.pt,id07526
uttr-9d158da2b1de4c20a3ab1defede8e925.pt,id08740
uttr-d8711dacae04439b8933457f772986c1.pt,id06255
uttr-21169070587f43699ecabe5e2b6711c7.pt,id06301
uttr-f4fc93ca62d240e9bb312b24b8149415.pt,id08327
uttr-3fff0285ce1646c5925c419d6006b10c.pt,id07528
uttr-0d8a51137d534e0cb5231d0369cf4609.pt,id04973
uttr-4ebe72616b38454bab2f93fb788e999c.pt,id00099
uttr-d90a9356caf64af0bc9978eeb0cddae2.pt,id01609
uttr-76e52536650841e3bde5d4651d51dbf5.pt,id07333
uttr-15345efcd55542a3b6ebcb7161235f50.pt,id07474
uttr-248b9d060938444cbd45f3ea331b91b7.pt,id02011
uttr-2cd4df6b003c4cde9cee164bdc4ab519.pt,id07448
uttr-bfd2b96d10da4bb69d5f0f2f1487b930.pt,id01976
uttr-a06b1392e4bd49fd8ad620da7a0efc58.pt,id03388
uttr-63f0263e9dae45d78b66f8b9a962c66e.pt,id08186
uttr-981868c515c9481b8c3dc1af0bf34ec4.pt,id06081
uttr-8fce13792a1c4bfa871e8ef8368a0ee8.pt,id07972
uttr-ac73e764fb734ddb82357f9461ce5831.pt,id02448
uttr-016cb47f996d46efa743a2a68d7276bf.pt,id00388
uttr-cf30cb036a484567a4728bc6be06d4be.pt,id07511
uttr-e16316aba44f40a3aa3905e59ab71e11.pt,id04946
uttr-15484d77e582426c807462987a90c315.pt,id09112
uttr-43c533433d2142ab9eb2e71c8d02bc88.pt,id03853
uttr-d97ed21f32744589953451fb9a2cb865.pt,id06011
uttr-a957c0a5c2054f4cbdf657432c673948.pt,id00506
uttr-97d6e05b22ca474b913511574878b4b0.pt,id02472
uttr-cc9d4cee0cfe45c1a99c83e8919add3c.pt,id07004
uttr-c137b0e38f794f088b5d12feb2ceeb8b.pt,id07177
uttr-096ddbd4b8af4347b6eca83f29fc9aa8.pt,id08471
uttr-4c11f5d2c2384cdaa7cabca7ef55ba0c.pt,id02104
uttr-df316a295adf43abb4c0081e2780b0e4.pt,id05018
uttr-3608d62b8ba5417c890699bb06c8e541.pt,id02485
uttr-b19c6eaa2afc4235bd06f3803b067bc7.pt,id08221
uttr-a98786ea9d1a45fba90a32879bd29c1e.pt,id02575
uttr-1c1f936e6ed540cba978900f8afe0f12.pt,id07107
uttr-e3fd55691101487d906714e8d7cc369a.pt,id03136
uttr-30bc911ebc67435e8e11ed519e2cad83.pt,id01105
uttr-60378d4c75104228bcadfd76af9c73cf.pt,id08179
uttr-6308c47b0e524b8bbbc730e1f7f57757.pt,id08580
uttr-9791238bf2cc48c0a59c2ea05874c327.pt,id00841
